talk_page_id	talk_revision_id	talk_page_title	article_page_id	article_revision_id	rating	is_training	num_inlinks	num_views
42338551	695140689	Georgian_Sign_Language	42338600	675303064	Mid	1	260	7.821428571428571
47467740	761953350	Prakriti_Shrestha	47374445	751309720	Mid	1	2	33.857142857142854
11975724	700975022	Weight_loss_camp	2356970	755358725	Mid	1	19	51.92857142857143
40708542	618242243	1929_International_Cross_Country_Championships	40656031	740112544	Mid	1	65	2.5
3065257	510151309	Missouri_Route_112	2400671	762153446	Mid	1	23	2.090909090909091
21462160	269530181	Warty_dyskeratoma	21461963	722281242	Mid	1	84	19.25
14287051	759565346	Armament_Research_and_Development_Establishment	12097272	759565344	Mid	0	65	64.5
15606675	534307660	European_wars_of_religion	14747617	767256710	Mid	1	518	624.1785714285714
23248777	657434232	Guy_M._Townsend	23248733	767566066	Mid	1	15	11.107142857142858
7927776	169457628	Mérida_UD	4857629	749123539	Mid	0	123	19.071428571428573
12356274	586903068	Saint-Maurice,_Quebec	12356261	632961159	Mid	1	40	6.964285714285714
25939447	759100951	Warne–Muralidaran_Trophy	25939440	758946688	Mid	1	32	21.607142857142858
35836993	574444639	Viktor_Chirkov	35733413	759722577	Mid	1	10	42.07142857142857
7611702	437291256	Haikou_Meilan_International_Airport	4398666	768697923	Mid	1	512	126.35714285714286
21064382	510202136	South_Carolina_Highway_14	21064352	726682823	Mid	1	33	7.214285714285714
475602	763284998	Typosquatting	18935330	758401759	Mid	1	52	150.46428571428572
14035301	562337989	Pennsylvania_Route_188	12012084	748639655	Mid	1	14	3.3461538461538463
10041184	570008610	New_Zealand_Great_Walks	2596340	740632041	Mid	1	26	80.03571428571429
47118789	673644729	30th_General_Assembly_of_Newfoundland	47071418	693265889	Mid	1	50	1.9
8990257	525067144	Northern_Shuswap_Tribal_Council	8990237	730243903	Mid	1	32	4.571428571428571
7577948	318406630	Wildcat_Canyon	6869785	693693444	Mid	1	38	6.464285714285714
12680843	755229404	Drewry_Car_Co.	7504224	755229402	Mid	1	65	12.678571428571429
24762517	693329894	Service_system	8244040	751499825	Mid	0	18	72.57142857142857
16064960	752139115	Connecticut_Route_193	13858929	753724127	Mid	1	15	2.5833333333333335
49799332	713666507	Olga_Rapay-Markish	49809032	749814281	Mid	0	5	4.269230769230769
8568973	562122194	Julián_Trujillo_Largacha	8568923	760286844	Mid	1	90	6.5
30690438	564742942	Dano-Swedish_War_of_1808–09	30578143	761518270	Mid	1	354	32.714285714285715
12700696	535590929	1979_in_philosophy	12458956	711861757	Mid	1	54	5.821428571428571
6087955	715268236	Montelukast	1412286	758582594	Mid	0	210	1720.4285714285713
18348164	751398505	Orange_County_Public_Schools	4733010	767982453	Mid	1	70	97.35714285714286
11589086	583016243	Rancho_Jurupa	11589022	747624424	Mid	1	29	10.678571428571429
26375155	712789286	BMW_ActiveE	25466173	767134039	Mid	1	23	39.107142857142854
3461508	733997300	Pentium_Pro	165232	767132782	Mid	0	224	206.0
44312776	662053970	List_of_Narcissus_horticultural_divisions	44312649	759994068	Mid	1	72	37.285714285714285
25822224	702054192	Nick_Licata_(mobster)	22908935	764860912	Mid	1	24	26.107142857142858
8341586	700881424	Texas_State_Highway_176	7737400	768103474	Mid	0	25	5.857142857142857
8534103	632063967	Presidium_of_the_Supreme_Soviet_of_the_Russian_Soviet_Federative_Socialist_Republic	385793	692259424	Mid	1	29	11.0
1951495	759753570	Perilla	312880	762703506	Mid	1	309	472.25
14107374	517927435	If_We_Are_the_Body	10597652	746583709	Mid	1	36	10.357142857142858
9039554	673909402	Walk-on_(sports)	4841830	767867012	Mid	0	2902	257.07142857142856
11297041	730691184	Coushatta,_Louisiana	115707	768205380	Mid	0	219	52.857142857142854
24342852	317482435	List_of_football_stadiums_in_Latvia	24328308	746997457	Mid	1	51	7.481481481481482
10963765	706641374	National_Theatre_of_Scotland	4878202	766841587	Mid	1	172	21.964285714285715
9552793	482377756	Filopodia	4102360	760914539	Mid	1	57	102.78571428571429
15329249	757684064	Nebraska_Highway_57	15325679	758740128	Mid	0	18	3.3076923076923075
31925411	620932527	Enlil_and_Ninlil	31925401	763583462	Mid	1	18	20.821428571428573
4461789	670644459	Community-led_total_sanitation	4155495	762812949	Mid	0	31	77.07142857142857
9713805	576811851	Manuel_Gonçalves_Cerejeira	4019946	725033837	Mid	1	23	8.357142857142858
30184171	437443500	Special_Council_of_Lower_Canada	7636861	751858263	Mid	1	51	3.5925925925925926
15616798	597916680	Maryland_Route_128	15607787	768118483	Mid	1	22	4.04
20714387	579192102	Theo_Kogan	17439168	766993628	Mid	1	18	24.107142857142858
51039114	757442247	Ted_Ryko	51038860	755762778	Mid	1	0	1.9047619047619047
46335998	685564270	Leptotyphlinae	39349905	751459046	Mid	1	5	2.608695652173913
7612606	634355565	Toledo,_Cebu	432451	760369004	Mid	0	255	74.39285714285714
8115450	732119181	Catecholaminergic_polymorphic_ventricular_tachycardia	7673869	768622786	Mid	1	225	123.25
15924558	752138938	Connecticut_Route_174	15924535	753723341	Mid	1	9	3.1153846153846154
29546065	397126415	Formula_e_pagëzimit	27305954	745943693	Mid	1	9	17.642857142857142
13095638	706265101	Yumeji_Takehisa	11577866	758399500	Mid	1	8	20.142857142857142
19404462	436910704	True_Jackson,_VP	18629619	766128356	Mid	1	376	431.2857142857143
18032585	366703576	Steady_Brook	5424187	749194480	Mid	0	27	4.928571428571429
11208955	348730114	Mentougou_District	948696	729073450	Mid	1	112	17.714285714285715
9161256	731278280	Kalamkari	30862561	766286272	Mid	1	98	289.10714285714283
25141779	441176299	Kennedy_Doctrine	1487027	755719050	Mid	1	716	88.10714285714286
27557622	519742874	Nenjiang–Greater_Khingan_Forest_Railway	27515261	694426113	Mid	1	5	1.9444444444444444
11104622	562473745	Duplex_printing	5561979	765761842	Mid	1	19	174.0
11208414	749180122	Education_in_ancient_Rome	11014417	762203642	Mid	1	284	346.2142857142857
35357755	741764444	25th_Saskatchewan_Legislature	664263	753593302	Mid	1	3	2.3076923076923075
46652687	661508003	Diving_at_the_2015_Pan_American_Games_–_Men's_synchronized_3_metre_springboard	46652619	734631626	Mid	1	17	2.15
37860085	526877215	63rd_Primetime_Creative_Arts_Emmy_Awards	37860057	765893766	Mid	1	270	22.107142857142858
51095379	730215253	Anagni_Cathedral	47706074	733020114	Mid	0	3	5.0
6782091	612051095	Oklahoma_State_Highway_96	5369596	745738607	Mid	1	7	1.9047619047619047
9541182	650574962	Legacy_costs	7976000	730776255	Mid	1	1	16.714285714285715
1683486	750462626	AIR_FM_Rainbow	1587432	768819906	Mid	1	17	67.14285714285714
40056999	575406352	David_Gage	40056962	728412893	Mid	1	14	4.785714285714286
34787364	477544259	List_of_Sri_Lanka_Schools_XI_representative_cricketers	34787307	725375164	Mid	0	12	1.8
1625458	497341676	Protagoras	24086	763776407	Mid	1	430	391.92857142857144
4722004	714784652	John_McCrae	246552	768805641	Mid	1	230	276.14285714285717
16786482	755318779	Dubai_Maritime_City	16253057	766110746	Mid	1	26	28.464285714285715
17459499	433541831	Sam'al	2144185	767359941	Mid	1	364	30.321428571428573
13030118	595916116	Biblical_poetry	307960	762841995	Mid	1	717	94.60714285714286
11400464	717869335	Skipsea_Castle	6275607	766020979	Mid	0	12	13.821428571428571
30854129	728306764	Tropical_Storm_Hubert	30854124	728306761	Mid	1	4	3.2
23031903	352098208	49th_General_Assembly_of_Nova_Scotia	20996873	660558354	Mid	1	39	2.0416666666666665
2203590	673873749	Landed_gentry_in_China	2200143	735876394	Mid	1	8	23.321428571428573
208867	742753537	False_memory_syndrome	208865	754775746	Mid	1	217	282.5357142857143
18258693	640570245	Sochi_National_Park	12579360	753896570	Mid	1	67	14.285714285714286
9880819	504611437	Eleutherae	974610	754003072	Mid	0	31	22.642857142857142
41459335	687919768	National_Route_17_(South_Korea)	41458253	761703490	Mid	1	33	2.1904761904761907
9273394	398579592	West–East_Gas_Pipeline	7678255	745748016	Mid	0	19	21.428571428571427
16508043	218807004	Caledonian_(locomotive)	16507966	669563133	Mid	0	4	3.740740740740741
1342793	722153789	Dir_En_Grey	305757	768887972	Mid	1	175	287.35714285714283
4361786	454102786	Legislative_Assembly_of_Prince_Edward_Island	669920	766493277	Mid	0	786	43.285714285714285
37179356	761025816	Electronicore	31568852	767654249	Mid	1	263	233.92857142857142
35037669	481721472	2012_Kobalt_Tools_400	35001703	747186500	Mid	1	130	9.678571428571429
19270106	456340341	List_of_sovereign_states_in_1930	11403204	738293945	Mid	1	262	19.642857142857142
20867594	628661482	Prince_Edward_Island_general_election,_1915	2479739	759494834	Mid	1	51	2.1739130434782608
39797516	757642338	Viktor_Weißenbacher	37974524	743316759	Mid	1	2	1.6470588235294117
4382538	356020049	Amazon_insects	4382492	703880368	Mid	1	2	16.535714285714285
51024555	741463749	The_Old_City_Hammam_(Mitrovica)	51017804	762076803	Mid	1	1	2.0714285714285716
24950495	323746541	Saint-Ignace-de-Loyola,_Quebec	24950482	603275986	Mid	1	29	5.535714285714286
10767365	565297124	John_Doherty_(musician)	7029764	763686303	Mid	1	54	16.357142857142858
72384	685497680	Stag_beetle	72381	768639230	Mid	0	1053	251.85714285714286
18509	701096542	Lightweight_Directory_Access_Protocol	18508	765921372	Mid	1	427	1477.5714285714287
2968552	616972593	1975_Pacific_hurricane_season	2884686	766949171	Mid	1	51	7.428571428571429
1257222	758315655	Email_marketing	1101759	768916261	Mid	1	134	723.75
26629050	482346775	Roberto_Larraz	26629030	725369306	Mid	1	15	2.5
15010039	628547234	Edmonton_municipal_election,_1953	12013614	638852046	Mid	1	107	2.2222222222222223
6625633	468822193	Gateway_Community_and_Technical_College	5146673	732857649	Mid	1	70	10.25
14078275	352596285	Stratford,_Prince_Edward_Island	322333	764522038	Mid	1	224	23.785714285714285
9850417	746889834	Belgium_at_the_1972_Summer_Olympics	1577702	753766396	Mid	1	238	8.0
3052368	374661531	List_of_railway_lines_in_Great_Britain	2308850	767804238	Mid	1	339	108.07142857142857
6585431	636842253	Spike_Video_Game_Awards	3382456	759770427	Mid	1	321	253.60714285714286
53059302	763173010	Senate_Liberal_Caucus	52898399	767931565	Mid	1	167	52.857142857142854
18032279	471955029	Lushes_Bight-Beaumont-Beaumont_North	15442246	749212610	Mid	1	62	3.925925925925926
28636460	477880941	135th_Delaware_General_Assembly	24429105	724502764	Mid	1	4	1.7272727272727273
4561342	678697353	Texas_State_Highway_114	2620311	739745535	Mid	1	165	30.142857142857142
54461	748503982	Gravitational_singularity	54244	765882288	Mid	1	349	1000.8928571428571
19694433	522009366	China–Kazakhstan_relations	19694099	766643094	Mid	0	310	28.75
443578	625686289	Symbolism	173392	764104950	Mid	1	9	270.9642857142857
6638630	717859969	Robyn_(album)	6278792	767971740	Mid	1	59	86.39285714285714
45209426	707717741	Kenji_Satake	45209384	725204576	Mid	1	18	8.107142857142858
49713055	709336291	P64_road_(Ukraine)	49713042	758470168	Mid	1	45	2.3461538461538463
8911192	576102565	HIV_superinfection	8885590	759971610	Mid	0	185	122.67857142857143
34405013	482451897	Richard_Cotsman_Wright	34370175	721125056	Mid	0	5	3.0
5265479	730707201	Quebec_referendum,_1980	469477	759346976	Mid	1	180	132.10714285714286
13976709	397942334	Doggy's_Angels	13832239	743508322	Mid	0	24	22.75
6658960	659469785	Can't_Slow_Down_(Lionel_Richie_album)	1790355	740702745	Mid	0	374	278.0357142857143
9393942	729515985	Nice_Observatory	213532	757384921	Mid	1	62	26.964285714285715
10237752	450102633	Rasskazovo	7137693	730541942	Mid	0	42	5.142857142857143
10236496	450089321	Krasnokamsk	3915655	629989324	Mid	1	88	12.25
44757593	723845970	2014–15_Seton_Hall_Pirates_women's_basketball_team	44610874	748014164	Mid	1	28	3.269230769230769
6984056	601764442	Kings_Domain	1983690	753952360	Mid	1	171	19.392857142857142
14830059	759763936	North_American_Union	14526318	765490923	Mid	1	233	297.57142857142856
39022093	549017681	Microscopic_reversibility	3408660	766399655	Mid	1	21	34.142857142857146
42766566	757448461	Femi_Jacobs	42752899	757448459	Mid	1	20	79.89285714285714
21161497	273406864	Preliminary_ruling	21161450	761904235	Mid	1	66	97.14285714285714
661560	541719666	James_A._Bayard_(elder)	661547	763723094	Mid	1	182	30.678571428571427
8191728	733054492	Temple_architecture_(LDS_Church)	7930741	760671172	Mid	1	24	62.92857142857143
40875625	581230741	Runar_Tafjord	40872496	723670445	Mid	0	5	2.2
20868068	628652395	New_Brunswick_general_election,_1978	1194988	768324950	Mid	1	133	5.814814814814815
9464372	721097648	Safari_(novel)	9464351	708774977	Mid	1	3	3.375
21863852	289470519	Dodji_Arrondissement	21851065	556601129	Mid	1	95	1.9565217391304348
5582088	754502773	Digby,_Nova_Scotia	972991	768711067	Mid	1	354	71.82142857142857
6453658	766549212	Jon_Vickers	1338168	764535805	Mid	1	134	47.964285714285715
94438	575552698	Becontree	93869	755160835	Mid	1	135	92.07142857142857
28664616	382317406	Loop_mark	28664614	720950418	Mid	1	2	7.555555555555555
2152765	705830629	CE_marking	1278559	768966467	Mid	0	95	1183.9285714285713
23927379	570044030	De_Eendracht,_Gieterveen	23918778	730054899	Mid	0	245	2.7083333333333335
9517130	477716429	Spain_at_the_1996_Summer_Olympics	1827116	765038650	Mid	1	454	9.392857142857142
9215400	628644628	Parvathipuram_(Lok_Sabha_constituency)	3841339	628621816	Mid	1	45	4.7407407407407405
6861855	710651873	Train_of_Thought_(Reflection_Eternal_album)	6861693	768704160	Mid	1	57	79.42857142857143
19555024	750694746	Ramboll	12083359	767936901	Mid	1	53	88.46428571428571
13787077	726075344	Weep_Not,_Child	13787063	752278133	Mid	1	20	119.39285714285714
3816975	576614384	Scouts_of_Syria	3186338	747236438	Mid	0	132	32.107142857142854
12249919	588233060	Kamchiya	3946587	734035977	Mid	1	41	9.321428571428571
34253406	749765331	Mahatma_Gandhi_Series	34252931	765270746	Mid	1	28	290.35714285714283
9284702	587757917	Alabama_State_Route_289	8385225	748428129	Mid	1	10	2.7916666666666665
42827119	707489328	Fidan_Aliti	42818374	765607393	Mid	1	47	21.678571428571427
8344418	749842766	Cascade_Lakes_Scenic_Byway	1204265	766122956	Mid	1	32	16.5
21090493	759884297	Sphygmomanometer	412531	768852380	Mid	1	99	1032.9285714285713
46642439	661363532	Canoeing_at_the_2015_Pan_American_Games_–_Men's_slalom_C-1	46641976	759694440	Mid	0	32	2.0952380952380953
11735120	694553018	Battle_of_Great_Bridge	2430486	761487264	Mid	1	102	101.96428571428571
14646720	691945444	James_Carson_(American_football)	14131768	738611408	Mid	1	13	3.4814814814814814
10735442	753194662	Logan_Cup	8575862	753313714	Mid	1	193	12.678571428571429
9280974	717783807	History_of_the_New_Orleans_Saints	2748561	768394733	Mid	1	120	31.964285714285715
30169409	403921754	Fencing_at_the_1968_Summer_Olympics_–_Men's_foil	30169401	628686661	Mid	1	91	3.68
37742620	527595146	By-elections_to_the_7th_Canadian_Parliament	37739825	710026804	Mid	1	99	4.821428571428571
31602601	426068249	Fencing_at_the_1984_Summer_Olympics_–_Men's_team_foil	31602596	569387726	Mid	0	154	4.0
1877047	737774326	Old_Gutnish	1695750	725557739	Mid	1	98	69.07142857142857
2881851	722582540	Academic_conference	2421203	767686359	Mid	1	693	205.57142857142858
13203237	759644185	Veria	13202085	763674564	Mid	1	385	99.64285714285714
28858533	752281024	National_Register_of_Historic_Places_listings_in_downtown_Cincinnati	28059069	764927194	Mid	1	2	8.407407407407407
32755946	687917121	Strada_comunale	32752906	603857969	Mid	0	3	2.090909090909091
5216262	632279162	Comfrey	78322	757104675	Mid	0	58	491.57142857142856
8466359	399959735	Timothy_Johnson_(medical_journalist)	1818282	752172825	Mid	1	59	24.857142857142858
39602396	686572136	Russell_J._Donnelly	39539911	767254842	Mid	1	7	6.37037037037037
36329205	663017384	Museum_of_Zoology_of_the_University_of_São_Paulo	36329115	762446676	Mid	1	37	5.185185185185185
20723275	757485709	Ferenc_Farkas_de_Kisbarnak	20718212	757485707	Mid	1	9	10.857142857142858
28159502	585873215	22nd_Quebec_Legislature	12010248	670275550	Mid	1	43	2.1666666666666665
11653275	633892173	Ernest_Barker	8203246	733936463	Mid	1	41	21.607142857142858
20869594	628608159	Nova_Scotia_general_election,_1894	8248494	759499334	Mid	0	57	2.56
17754284	352506609	Marston,_Quebec	5766418	549188994	Mid	1	31	3.5357142857142856
5240915	634819858	Texas_State_Highway_36	4700697	763765419	Mid	0	134	21.142857142857142
5576171	744806255	Argentina_national_cricket_team	4367228	749522183	Mid	1	341	42.464285714285715
1373872	760432549	Rosemary_Kennedy	248559	768163966	Mid	1	265	3790.8214285714284
34980684	603068777	List_of_population_centres_in_New_Brunswick	34782048	730241705	Mid	1	15	18.285714285714285
15009211	628546100	Edmonton_municipal_election,_1916	11642438	755715934	Mid	1	106	2.260869565217391
25240629	429516094	Diego_Braghieri	25240623	717525680	Mid	1	36	6.178571428571429
48549287	690732023	Queensland_Public_Service	48547608	704891994	Mid	1	19	2.869565217391304
20806114	421129741	Mixed_train	7171670	693684545	Mid	1	222	19.178571428571427
18020642	684615697	Guysborough,_Nova_Scotia_(community)	6947432	747237435	Mid	1	25	13.357142857142858
46852809	664845322	Nova_Scotia_Health_Authority	46690040	753444078	Mid	1	14	10.0
22279538	281736664	Obstructive_purpura	22279533	722395560	Mid	1	12	3.357142857142857
12755472	672658054	Darkness_(poem)	2475754	757596311	Mid	1	52	78.10714285714286
9673824	561218198	Anglesey_Coastal_Path	5605238	753868455	Mid	1	74	13.178571428571429
13704607	679873555	USS_Valley_City_(1859)	13618225	743620161	Mid	0	16	4.24
6637725	586150370	Pennsylvania_Department_of_Education	1930350	726994819	Mid	1	892	33.607142857142854
25047355	428546171	Boubacar_Mansaly	25047354	767107494	Mid	1	47	24.642857142857142
26304631	655281905	Cream_Holdings_Ltd_v_Banerjee	26304601	636555168	Mid	0	2	5.111111111111111
14748806	352485268	Keels,_Newfoundland_and_Labrador	6246680	765088593	Mid	1	43	6.107142857142857
27544529	365061101	List_of_Members_of_the_Canadian_House_of_Commons_(T)	2105383	730238112	Mid	1	70	2.5
11635625	586200892	Winnipegosis,_Manitoba	1154416	753629113	Mid	0	406	17.392857142857142
6997822	716238931	Martina_Beck	4133185	760156956	Mid	1	110	21.035714285714285
40959480	593457312	Ohio_State_Route_733	40959397	593467101	Mid	1	9	2.7916666666666665
14913903	754189768	Dagmar_Overbye	12975767	761815069	Mid	1	6	38.07142857142857
16409777	746749118	Chókwè_District	14419509	758469575	Mid	1	135	5.821428571428571
45270937	716243202	Zoe_Konstantopoulou	45236208	756833566	Mid	1	12	21.178571428571427
